id_interno;numero_proyecto;extracto;Fecha;Año;Estado;Proyecto;Expediente Electrónico;TEXTO ORIGINAL;Autores
8741;Proyecto N° 503;DECLáRASE DE INTERéS LEGISLATIVO EL ENCUENTRO DE MUJERES AGRIMENSORAS, BAJO EL LEMA “TERRITORIOS CON PERSPECTIVA: LIDERAZGO DE MUJERES EN LA AGRIMENSURA”.-;2025-08-26;2025;EN TRAMITE;Declaración;EX-2025-00037239-   -HCDCAT-DPMZ;;
8742;Proyecto N° 505;CRéASE EL OBSERVATORIO DE GEOLOGíA PLANETARIA, CIENCIAS ESPACIALES Y EXPLORACIóN ANáLOGA DE LA PUNA DE CATAMARCA.;2025-08-26;2025;EN TRAMITE;Ley Provincial;EX-2025-00037354-   -HCDCAT-DPNP;;
8743;Proyecto N° 504;CREACIóN DEL ARCHIVO AUDIOVISUAL DE LA PROVINCIA DE CATAMARCA COMO ORGANISMO PUBLICO DESTINADO A  LA PRESERVACIóN, DIGITALIZACIóN, RESGUARDO Y DIFUSIóN DEL PATRIMONIO AUDIOVISUAL Y FOTOGRáFICO DE ORIGEN PUBLICO O PRIVADO, DE INTERéS HISTóRICOS, CULTURAL, INSTITUCIONAL, POLíTICO Y DE CUALQUIER OTRA íNDOLE REFERIDO A LA PROVINCIA DE CATAMARCA Y DE LA REGIóN DEL NOROESTE ARGENTINO (NOA)”.-;2025-08-26;2025;EN TRAMITE;Ley Provincial;EX-2025-00037390-   -HCDCAT-DVMES#PCDC;;
8744;Proyecto N° 507;CRéASE LA APLICACIóN DIGITAL GRATUITA “ALERTA, ESTAFAS”.-;2025-08-26;2025;EN TRAMITE;Ley Provincial;EX-2025-00037399-   -HCDCAT-DPLF;;
8745;Proyecto N° 506;PEDIDO DE INFORME AL PODER EJECUTIVO SOBRE EL CONVENIO CON LA EMPRESA LORO PIANA;2025-08-26;2025;EN TRAMITE;Resolución;EX-2025-00037385-   -HCDCAT-DPSC;;
8746;Proyecto N° 509;“MODIFICASE DE LA LEY Nº 5.382, EMERGENCIA SANITARIA EN ESPECIALIDADES CRíTICAS”;2025-08-26;2025;EN TRAMITE;Ley Provincial;EX-2025-00037447-   -HCDCAT-DPSC;;
8747;Proyecto N° 508;SOLICITAR AL PODER EJECUTIVO PROVINCIAL, A TRAVéS DEL MINISTERIO DE EDUCACIóN Y DEL MINISTERIO DE TRABAJO, PLANIFICACIóN Y RECURSOS HUMANOS, EL PRONTO DESPACHO Y RESOLUCIóN DE LOS EXPEDIENTES ADMINISTRATIVOS INICIADOS POR LOS DOCENTES INCLUIDOS EN LOS ANEXOS DE LA RESOLUCIóN N.º 327/2024;2025-08-26;2025;EN TRAMITE;Resolución;EX-2025-00037410-   -HCDCAT-DPSC;;
8748;Proyecto N° 510;DECLARA LA NECESIDAD DE QUE EL P.E.P. PROCEDA AL INMEDIATO SANEAMIENTO DE LA DEUDA QUE LA OBRA SOCIAL DE LOS EMPLEADOS PúBLICOS DE CATAMARCA (OSEP) MANTIENE CON EL HOSPITAL DE PEDIATRíA “PROF. DR. JUAN P. GARRAHAN;2025-08-26;2025;EN TRAMITE;Declaración;EX-2025-00037452-   -HCDCAT-DPSC;;
8749;Proyecto N° 511;GARANTIZAR EL DERECHO A LA PROTECCIóN INTEGRAL DE LA SALUD MENTAL;2025-08-27;2025;EN TRAMITE;Ley Provincial;EX-2025-00037796-   -HCDCAT-DPCP;;
8750;Proyecto N° 512;DECLáRESE DE INTERéS LEGISLATIVO EL 34º ANIVERSARIO DEL COLEGIO PRIVADO MARíA MONTESSORI;2025-08-28;2025;EN TRAMITE;Declaración;EX-2025-00037883-   -HCDCAT-DPHJ;;
8751;Proyecto N° 513;DECLáRASE DE INTERéS PARLAMENTARIO Y EXPRéSESE EL RECONOCIMIENTO DE ESTA CáMARA DE DIPUTADOS, A CECENARRO MARTINA, BAZáN QUIPILDOR PAULA JIMENA Y GóMEZ CERUANTES LEOPOLDO, POR LA CREACIóN DE SU PROYECTO DE “SISTEMA CIRCULAR DE REUTILIZACIóN Y PURIFICACIóN DEL AGUA” Y POR SU PARTICIPACIóN EN EL PREMIO NOBEL JUNIOR DEL AGUA, QUE SE LLEVó A CABO EN ESTOCOLMO, SUECIA DEL 24 AL 28 DE AGOSTO.-;2025-08-28;2025;EN TRAMITE;Declaración;EX-2025-00038007-   -HCDCAT-DPTP;;
8752;Proyecto N° 514;DECLARASE EL MáS ENéRGICO REPUDIO AL ATAQUE SUFRIDO POR EL PRESIDENTE DE LA NACIóN, JAVIER MILEI, EN LOMAS DE ZAMORA. LA VIOLENCIA NUNCA PUEDE SER EL CAMINO EN UNA SOCIEDAD DEMOCRáTICA, Y RESULTA INACEPTABLE CUALQUIER FORMA DE AGRESIóN HACIA LAS AUTORIDADES, CUALQUIERA SEA SU SIGNO POLíTICO.;2025-08-28;2025;EN TRAMITE;Declaración;EX-2025-00038160- -HCDCAT-DPBCA;;
8753;Proyecto N° 515;DECLÁRESE DE INTERéS PARLAMENTARIO AL “1ER CONGRESO K.I.V.A. CATAMARCA - GENERANDO ESPACIOS HUMANOS HACIA UN MUNDO SIN VIOLENCIA”.;2025-09-01;2025;EN TRAMITE;Declaración;EX-2025-00038456-   -HCDCAT-DPCP;;
8754;Proyecto N° 516;“CREASE UNA RED DE NODOS TECNOLóGICOS”.-;2025-09-01;2025;EN TRAMITE;Ley Provincial;EX-2025-00038486-   -HCDCAT-DPBC;;
8755;Proyecto N° 517;DIRIGIRSE AL P.E.P., Y POR SU INTERMEDIO AL MINISTERIO DE MINERíA Y AL MINISTERIO DE TRABAJO, PLANIFICACIóN Y RECURSOS HUMANOS, INFORME SOBRE LAS CONDICIONES LABORALES, SALARIALES, DE SEGURIDAD E HIGIENE, LAS INSPECCIONES Y CONTROLES REALIZADOS, Y EL TRANSPORTE DE PERSONAL EN EL PROYECTO TRES QUEBRADAS (3Q), OPERADO POR LA EMPRESA ZIJIN MINING.;2025-09-02;2025;EN TRAMITE;Resolución;EX-2025-00038597-   -HCDCAT-DPAM;;
8756;Proyecto N° 518;“CRÉASE EL PLAN PROVINCIAL DE REDUCCION Y PREVENCION DEL EMBARAZO NO INTENCIONAL EN LA ADOLESCENCIA”.-;2025-09-02;2025;EN TRAMITE;Ley Provincial;EX-2025-00038772-   -HCDCAT-DPAM;;
8757;Proyecto N° 520;“INSTITúYASE UN RéGIMEN ESPECIAL DE INASISTENCIA POR VIOLENCIA DE GéNERO DESTINADA A MUJERES Y MUJERES TRANS QUE DESEMPEñEN FUNCIONES EN LOS PODERES DEL ESTADO PROVINCIAL, SUS ORGANISMOS CENTRALIZADOS Y DESCENTRALIZADOS, ENTIDADES AUTáRQUICAS Y EMPRESAS CON PARTICIPACIóN ESTATAL MAYORITARIA”.-;2025-09-02;2025;EN TRAMITE;Ley Provincial;EX-2025-00038620-   -HCDCAT-DPMZ;;
8758;Proyecto N° 521;DECLáRASE DE INTERéS LEGISLATIVO LA DESTACADA PARTICIPACIóN DE LOS ESTUDIANTES CATAMARQUEñOS DEL DEPARTAMENTO BELéN PAULA BAZáN, MARTINA CECENARRO Y LEOPOLDO GóMEZ QUE REPRESENTARON A LA REPúBLICA ARGENTINA EN EL CERTAMEN INTERNACIONAL “NOBEL DEL AGUA”.-;2025-09-02;2025;EN TRAMITE;Declaración;EX-2025-00038627-   -HCDCAT-DPMZ;;
8759;Proyecto N° 522;SOLICITAR AL P.E.P. A TRAVéS DEL MINISTERIO DE AGUA, ENERGíA Y MEDIO AMBIENTE, INFORME DETALLADO SOBRE EL ESTADO DE MEDIDORES DOMICILIARIOS DE AGUA EN EL VALLE CENTRAL (ENTIéNDASE: CAPITAL, FRAY MAMERTO ESQUIU Y VALLE VIEJO) DE NUESTRA PROVINCIA.;2025-09-02;2025;EN TRAMITE;Resolución;EX-2025-00038636-   -HCDCAT-DPAP;;
8760;Proyecto N° 523;SOLICITAR QUE EL PODER EJECUTIVO PROVINCIAL A TRAVéS DEL MINISTERIO DE EDUCACIóN, CIENCIA Y TECNOLOGíA, INFORME TASA DE DESERCIóN ESCOLAR DURANTE EL AñO LECTIVO 2024, EN LOS NIVELES INICIAL, PRIMARIO Y SECUNDARIO, DETALLADO POR CADA UNO DE LOS DEPARTAMENTOS DE LA PROVINCIA.;2025-09-02;2025;EN TRAMITE;Resolución;EX-2025-00038643-   -HCDCAT-DPAP;;
8761;Proyecto N° 519;ESTABLECER EL RéGIMEN JURíDICO INTEGRAL DE GESTIóN, USO, PRESERVACIóN, PROTECCIóN Y CONTROL DE LOS RECURSOS HíDRICOS SUPERFICIALES Y SUBTERRáNEOS EN TODO EL TERRITORIO DE LA PROVINCIA DE CATAMARCA, EN CUMPLIMIENTO DE SU FUNCIóN SOCIAL, AMBIENTAL Y ECONóMICA.;2025-09-02;2025;EN TRAMITE;Ley Provincial;EX-2025-00038590-   -HCDCAT-DPPF;;
8762;Proyecto N° 524;DECLARAR EL MáS ENéRGICO REPUDIO A LAS ACCIONES DEL MINISTERIO DE SEGURIDAD DE LA NACIóN, A CARGO DE LA MINISTRA PATRICIA BULLRICH, POR EL PEDIDO DE ALLANAMIENTOS A PERIODISTAS Y MEDIOS DE COMUNICACIóN, ASí COMO LA SOLICITUD Y OTORGAMIENTO JUDICIAL DE UNA MEDIDA CAUTELAR QUE PROHíBE LA DIFUSIóN DE INFORMACIóN, LO QUE CONSTITUYE UN GRAVE ATENTADO CONTRA LA LIBERTAD DE PRENSA Y DE EXPRESIóN;2025-09-02;2025;EN TRAMITE;Declaración;EX-2025-00038690-   -HCDCAT-DPGA;;
8763;Proyecto N° 525;“CAMINO A LOS 15 AñOS DE LA CREACIóN DE LA BANDERA DE LA PROVINCIA DE CATAMARCA”.-;2025-09-02;2025;EN TRAMITE;Ley Provincial;EX-2025-00038794-   -HCDCAT-DVMES#PCDC;;
8764;Proyecto N° 526;DECLáRESE EL MáS ENéRGICO REPUDIO A LA BAJA MASIVA DE PENSIONES POR DISCAPACIDAD, SIN AUDITORIA PREVIA NI CONSIDERACIóN DE LOS CASOS EN PARTICULAR, RESPONDIENDO A UN PLAN GENERAL DE REDUCCIóN DEL ESTADO POR EL GOBIERNO DEL PRESIDENTE JAVIER MILEI.;2025-09-02;2025;EN TRAMITE;Declaración;EX-2025-00038939-   -HCDCAT-DPGA;;
8765;Proyecto N° 527;CRéASE EL PLAN PROVINCIAL DE PREVENCIóN DEL EMBARAZO NO INTENCIONAL EN LA ADOLESCENCIA CON ENFOQUE EN DERECHOS HUMANOS, ABORDAJE INTEGRAL, INTERSECTORIAL CON PERSPECTIVA DE GéNERO, DIVERSIDAD Y PERSONAS CON DISCAPACIDAD.;2025-09-03;2025;EN TRAMITE;Ley Provincial;EX-2025-00039169-   -HCDCAT-DPAD;;
8766;Proyecto N° 528;SOLICITAR AL P. E. P., INFORME A TRAVÉS DEL ORGANISMO QUE CORRESPONDA SOBRE EL ESTADO ACTUAL DE LA EJECUCIÓN DEL PRESUPUESTO 2025;2025-09-03;2025;EN TRAMITE;Resolución;EX-2025-00038984-   -HCDCAT-DPHA;;
8767;Proyecto N° 529;SOLICITAR AL P. E. P., A TRAVéS DEL MINISTERIO DE SALUD QUE, LA MINISTRA DRA. JOHANNA CARRIZO COMPAREZCA ANTE ESTA HONORABLE CáMARA Y BRINDE EXPLICACIONES SOBRE EL FUNCIONAMIENTO DE HOSPITALES Y POSTAS SANITARIAS DEL INTERIOR.;2025-09-03;2025;EN TRAMITE;Resolución;EX-2025-00039083-   -HCDCAT-DPBFD;;
8768;Proyecto N° 530;DECLáRASE DE INTERéS PARLAMENTARIO Y CULTURAL EL PROYECTO EDUCATIVO “MARATóN DE MUSEOS” DEL INSTITUTO SUPERIOR DE ARTE Y COMUNICACIóN DE NUESTRA PROVINCIA.;2025-09-04;2025;EN TRAMITE;Declaración;EX-2025-00039462-   -HCDCAT-DPNP;;
8769;Proyecto N° 264;ADHESION A AL LEY N° 25.965, MODIFICACION DE LA LEY N° 24.449 DE TRANSITO.-;2006-09-12;2006;EN TRAMITE;Ley Provincial;S/D;;
8770;Proyecto N° 531;"CRéASE EL PROGRAMA PROVINCIAL ""POLO INTEGRAL E ITINERANTE PARA PERSONAS EN SITUACIóN DE VIOLENCIA FAMILIAR Y DE GéNERO"".";2025-09-05;2025;EN TRAMITE;Ley Provincial;EX-2025-00040075-   -HCDCAT-DPAD;;
8771;Proyecto N° 532;LA PRESENTE LEY TIENE POR OBJETO ESTABLECER LA PARIDAD DE GéNERO EN LAS NOMENCLATURAS DE EDIFICIOS E INSTITUCIONES PúBLICAS DEL ESTADO PROVINCIAL.;2025-09-05;2025;EN TRAMITE;Ley Provincial;EX-2025-00040134- -HCDCAT-DPAD;;
8772;Proyecto N° 533;DECLARAR DE INTERéS PARLAMENTARIO LA LOABLE INICIATIVA DE LA PROFESORA DE EDUCACIóN ESPECIAL MARTA INéS TAPIA, DESTINADA A LA TRADUCCIóN, ADAPTACIóN Y EDICIóN DE MATERIAL BIBLIOGRáFICO EN FORMATOS ACCESIBLES, GARANTIZANDO LA PLENA INCLUSIóN DE PERSONAS CON BARRERAS EN LA COMUNICACIóN ORAL O ESCRITA.;2025-09-09;2025;EN TRAMITE;Declaración;EX-2025-00040643-   -HCDCAT-DPMA;;
8773;Proyecto N° 534;DECLáRASE DE INTERéS PARLAMENTARIO EL DISPOSITIVO PROVINCIAL DE ATENCIóN TELEFóNICA “LíNEA 135 — SALUD MENTAL, ESCUCHA”, POR SU RELEVANCIA EN LA PREVENCIóN DEL SUICIDIO, LA ATENCIóN EN CRISIS DE SALUD MENTAL Y EL ACOMPAñAMIENTO A LA COMUNIDAD.;2025-09-09;2025;EN TRAMITE;Declaración;EX-2025-00040647-   -HCDCAT-DPMA;;
8774;Proyecto N° 535;RECONOCER Y PROTEGER COMO PATRIMONIO INDUSTRIAL DE LA PROVINCIA DE CATAMARCA AL DIQUE LAS PIRQUITAS, UBICADO EN EL DEPARTAMENTO FRAY MAMERTO ESQUIú. -;2025-09-09;2025;EN TRAMITE;Ley Provincial;EX-2025-00040660-   -HCDCAT-DPSN;;
8775;Proyecto N° 536;CRéASE EL PROGRAMA PROVINCIAL QUE PROMUEVA EL USO éTICO, TRANSPARENTE Y RESPONSABLE DE LA INTELIGENCIA ARTIFICIAL (IA) EN LAS CAMPAñAS ELECTORALES. -;2025-09-09;2025;EN TRAMITE;Ley Provincial;EX-2025-00040674-   -HCDCAT-DPMZ;;
8776;Proyecto N° 537;INSTAR A LA AGENCIA DE RECAUDACIóN DE CATAMARCA PARA QUE EJERZA LA FACULTAD CONTENIDA EN EL ART. 5 DE LA LEY 5.901 Y PRORROGUE SU VIGENCIA POR TREINTA (DíAS) CORRIDOS A PARTIR DE LA FINALIZACIóN DEL PLAZO PARA ACCEDER A LOS BENEFICIOS TRIBUTARIOS ESTABLECIDOS.;2025-09-09;2025;EN TRAMITE;Resolución;EX-2025-00040690-   -HCDCAT-DPAME;;
8777;Proyecto N° 538;CRéASE LA CARRERA DE ESTUDIO SUPERIOR TERCIARIO DENOMINADA TECNICATURA DE ACOMPAñANTE PEDAGóGICO.;2025-09-09;2025;EN TRAMITE;Ley Provincial;EX-2025-00040711-   -HCDCAT-DPMZ;;
8778;Proyecto N° 539;CRéASE EL PROGRAMA DE CAPACITACIóN Y PREVENCIóN EN VIOLENCIA DE GéNERO PARA MUJERES EN CONTEXTO DE ENCIERRO QUE SE ENCUENTREN ALOJADAS EN UNIDADES PENALES. -;2025-09-09;2025;EN TRAMITE;Ley Provincial;EX-2025-00040154-   -HCDCAT-DPAD;;
8779;Proyecto N° 540;CREACIóN DEL PROGRAMA PROVINCIAL DE SENSIBILIZACIóN, CONCIENTIZACIóN Y PREVENCIóN SOBRE LA VIOLENCIA DIGITAL O EN LíNEA;2025-09-09;2025;EN TRAMITE;Ley Provincial;EX-2025-00040763-   -HCDCAT-DPNP;;
8780;Proyecto N° 541;"DECLáRESE DE INTERéS PARLAMENTARIO EL PROYECTO “LA SELECCIóN DEL JOVEN AGUSTíN BICOCCA PARA PARTICIPAR EN LA BECA DE LA FUNDACIóN BOTíN PARA EL FORTALECIMIENTO DE LA FUNCIóN PúBLICA EN AMéRICA LATINA"". -";2025-09-09;2025;EN TRAMITE;Declaración;EX-2025-00040769-   -HCDCAT-DPNS;;
8781;Proyecto N° 542;ADHIéRESE LA PROVINCIA DE CATAMARCA A LA LEY NACIONAL N°27.246, QUE APRUEBA EL PROTOCOLO DE NAGOYA, SOBRE ACCESO A LOS RECURSOS GENéTICOS Y PARTICIPACIóN JUSTA Y EQUITATIVA EN LOS BENEFICIOS QUE SE DERIVEN DE UTILIZACIóN. -;2025-09-09;2025;EN TRAMITE;Ley Provincial;EX-2025-00040786-   -HCDCAT-DPAD;;
8782;Proyecto N° 543;“PEDIDO DE INFORME SUIZO ARGENTINA S.A”.;2025-09-09;2025;EN TRAMITE;Resolución;EX-2025-00040826-   -HCDCAT-DPHA;;
8783;Proyecto N° 544;DECLáRESE MI MáS ENéRGICO REPUDIO A LA INACCIóN Y RESPONSABILIZANDO DEL LIBRE ALBEDRIO AL PASO DE LA DROGA Y TRATA QUE MATA A NUESTROS JóVENES CATAMARQUEñOS, AL MINISTERIO DE GOB., SEGURIDAD Y JUSTICIA CON RESPECTO A LA FALTA DE CONTROL EN EL ACCESO A LA PROV. DE CATAMARCA SOBRE LA RUTA NACIONAL N° 40, DEPARTAMENTO SANTA MARíA (FUERTE QUEMADO) Y A LA CáMARA DE SENADORES DE LA PROV. DE CATAMARCA POR SU DESIDIA AL NO TRATAR EL PROYECTO DE MI AUTORíA QUE ESTá RELACIONADO A ESTE TEMA, (EXPEDIENTE Nº 031/2023).;2025-09-09;2025;EN TRAMITE;Declaración;EX-2025-00040843-   -HCDCAT-DPCM;;
8784;Proyecto N° 545;GARANTIZAR LA PREVENCIóN Y ERRADICACIóN DE LA VIOLENCIA DE GéNERO MEDIáTICA Y EL DESMANTELAMIENTO DE LAS MODALIDADES DE VIOLENCIA EN LAS PLATAFORMAS DE LOS MEDIOS DE COMUNICACIóN;2025-09-09;2025;EN TRAMITE;Ley Provincial;EX-2025-00040849-   -HCDCAT-DPAD;;
8785;Proyecto N° 546;DECLáRASE DE INTERéS PARLAMENTARIO LA PELíCULA HOMO ARGENTUM, POR SU APORTE CULTURAL, SOCIAL Y ARTíSTICO A LA CONSTRUCCIóN DE LA IDENTIDAD COLECTIVA Y A LA PROMOCIóN DE LA DIVERSIDAD EN EL áMBITO PROVINCIAL Y NACIONAL.;2025-09-09;2025;EN TRAMITE;Declaración;EX-2025-00040882-   -HCDCAT-DPBCA;;
8786;Proyecto N° 547;DECLARAR DE INTERéS PARLAMENTARIO Y CULTURAL, LA TRAYECTORIA DE LA ESCULTORA Y MURALISTA GABRIELA NIEVA;2025-09-09;2025;EN TRAMITE;Declaración;EX-2025-00040905-   -HCDCAT-DPNP;;
8787;Proyecto N° 548;DECLáRASE DE INTERéS PARLAMENTARIO LA “6TA EDICIóN DE LA FERIA DE LAS COLECTIVIDADES”.-;2025-09-09;2025;EN TRAMITE;Declaración;EX-2025-00040918-   -HCDCAT-DPGA;;
8788;Proyecto N° 549;DECLáRASE DE INTERéS PARLAMENTARIO Y PROVINCIAL LA PARTICIPACIóN DE LA DELEGACIóN DE DEPORTISTAS DE LA PROVINCIA DE CATAMARCA EN LOS JUEGOS ARGENTINOS DE ALTO RENDIMIENTO (JADAR) ROSARIO 2025. -;2025-09-11;2025;EN TRAMITE;Declaración;EX-2025-00041460-   -HCDCAT-DPLJC;;
8789;Proyecto N° 550;“MODIFICAR E INCORPORAR A LA LEY PROVINCIAL 5.056 DE FUNCIONAMIENTO DE ESTABLECIMIENTOS GERIáTRICOS PRIVADOS Y ESTATALES, LA REALIZACIóN Y PROMOCIóN EN ESTOS ESTABLECIMIENTOS DE TERAPIAS ASISTIDAS CON MASCOTAS, ATENTOS A LOS BENEFICIOS QUE TIENEN PARA ADULTOS MUY MAYORES”.;2025-09-11;2025;EN TRAMITE;Ley Provincial;EX-2025-00041536-   -HCDCAT-DVMES#PCDC;;
8790;Proyecto N° 551;DECLáRESE DE INTERéS PARLAMENTARIO EL 53° ANIVERSARIO DE LA CREACIóN DE LA UNIVERSIDAD NACIONAL DE CATAMARCA (UNCA). -;2025-09-11;2025;EN TRAMITE;Declaración;EX-2025-00041613-   -HCDCAT-DPMG;;
8791;Proyecto N° 552;CRéASE EL ESPACIO CURRICULAR “EMPRENDEDURISMO”, EN EL áMBITO DEL MINISTERIO DE EDUCACIóN DE LA PROVINCIA DE CATAMARCA.;2025-09-11;2025;EN TRAMITE;Ley Provincial;EX-2025-00041709- -HCDCAT-DPMM;;
8792;Proyecto N° 17;"PROYECTO DE LEY: MODIFICACION DE LA LEY N° 3509 DE LA OBRA SOCIAL DE LOS EMPLEADOS PUBLICOS"".-";2005-04-22;2005;EN TRAMITE;Ley Provincial;S/N;;
8793;Proyecto N° 19;"PROYECTO DE LEY: ""OTORGUESE UNA PENSION GRACIABLE CON CARACTER VITALICIO AL PROFESOR RAUL GUZMAN EN RECONOCIMIENTO A SU TRAYECTORIA COMO ARTISTA PLASTICO, MURALISTA, Y A SU APORTE A LA CULTURA CATAMARQUEÑA"".-";2005-05-02;2005;EN TRAMITE;Ley Provincial;S/N;;
8794;Proyecto N° 553;INSTITUYE EL DíA 28 DE SEPTIEMBRE DE CADA AñO COMO EL “DíA PROVINCIAL  DEL DERECHO AL ACCESO A LA INFORMACIóN PúBLICA”.;2025-09-15;2025;EN TRAMITE;Ley Provincial;EX-2025-00041987-   -HCDCAT-DPGC;;
8795;Proyecto N° 554;CRéASE EN EL áMBITO DE LA PROVINCIA DE CATAMARCA EL PROGRAMA “MI PRODUCCIÓN LOCAL”. EN DONDE SE ELABORARá UN REGISTRO DE TODOS PRODUCTORES Y ARTESANOS LOCALES.;2025-09-15;2025;EN TRAMITE;Ley Provincial;EX-2025-00041991-   -HCDCAT-DPGC;;
8796;Proyecto N° 555;"""CRéASE LA BRIGADA PROVINCIAL VOLUNTARIA DE INCLUSIóN DIGITAL"". -";2025-09-15;2025;EN TRAMITE;Ley Provincial;EX-2025-00042084-   -HCDCAT-DPMZ;;
8797;Proyecto N° 556;DECLáRASE DE INTERéS PARLAMENTARIO Y CULTURAL EL PROGRAMA “MI CAPITAL ES CULTURA” POR SER UNA POLíTICA TRANSFORMADORA QUE INVIERTE Y FOMENTA EL TALENTO LOCAL.-;2025-09-15;2025;EN TRAMITE;Declaración;EX-2025-00042091-   -HCDCAT-DPNP;;
8798;Proyecto N° 557;ADHIÉRASE LA PROVINCIA DE CATAMARCA A LA LEY NACIONAL N° 27.333 E INSTITÚYASE EL DÍA 15 DE SEPTIEMBRE DE CADA AÑO COMO “DÍA PROVINCIAL DE LA CONCIENTIZACIÓN SOBRE EL LINFOMA” EN EL MARCO DEL DÍA MUNDIAL DEL LINFOMA.;2025-09-15;2025;EN TRAMITE;Ley Provincial;EX-2025-00042104-   -HCDCAT-DPAM;;
8799;Proyecto N° 558;SOLICITAR QUE EL P. E. P. A TRAVéS DEL áREA COMPETENTE REALICE LA CONSTRUCCIóN DE UN PLAYóN DEPORTIVO EN LA ESCUELA PRIMARIA N.º 324 ELVIRA GRELLET DE CARO DE LA CIUDAD CAPITAL.;2025-09-15;2025;EN TRAMITE;Resolución;EX-2025-00042168-   -HCDCAT-DPAP;;
8800;Proyecto N° 559;REQUIéRASE AL P.E.P., A TRAVéS DEL MINISTERIO DE EDUCACIóN, INFORME RESPECTO A CUESTIONES VINCULADAS A LA TRANSFERENCIA DE LA DIRECCIóN PROVINCIAL DE SUMARIO DOCENTE Y SU ACTUACIóN.;2025-09-16;2025;EN TRAMITE;Resolución;EX-2025-00042214-   -HCDCAT-DPSC;;
8801;Proyecto N° 560;"""REQUIéRASE AL PEP, A TRAVéS DEL MINISTERIO DE HACIENDA Y OBRAS PúBLICAS, A LA DEFENSORíA DEL PUEBLO Y AL TRIBUNAL DE CUENTAS, QUE INFORMEN RESPECTO DE LA REASIGNACIóN DE CRéDITOS PRESUPUESTARIOS EN FAVOR DE LA DEFENSORíA DEL PUEBLO"". -";2025-09-16;2025;EN TRAMITE;Resolución;EX-2025-00042218-   -HCDCAT-DPSC;;
8802;Proyecto N° 561;DECLáRASE DE INTERéS LEGISLATIVO EL LIBRO “PERSPECTIVA DE GéNERO EN EL LITIGIO PENAL”. -;2025-09-16;2025;EN TRAMITE;Declaración;EX-2025-00042226-   -HCDCAT-DPAD;;
8803;Proyecto N° 562;"""DECLáRASE DE INTERéS LEGISLATIVO AL EQUIPO DE DERECHOS HUMANOS DE LA FACULTAD DE DERECHO DE LA UNIVERSIDAD NACIONAL DE CATAMARCA QUE SE CONSAGRó GANADOR DE LA XX COMPETENCIA INTERUNIVERSITARIA DE DERECHOS HUMANOS, DE LA FACULTAD DE CIENCIAS JURíDICAS"". -";2025-09-16;2025;EN TRAMITE;Declaración;EX-2025-00042230-   -HCDCAT-DPAD;;
8804;Proyecto N° 563;MODIFICACIóN DE LA LEY PROVINCIAL N° 3509 DE LA OBRA SOCIAL DE LOS EMPLEADOS PúBLICOS (O.S.E.P) CON EL FIN DE GARANTIZAR A LOS NIñOS, NIñAS Y ADOLESCENTES SIN CUIDADOS PARENTALES CON UNA MEDIDA DE PROTECCIóN EXCEPCIONAL O QUE SE HAYA DECLARADO SU ESTADO DE ADOPTABILIDAD, EL ACCESO EFECTIVO A UNA COBERTURA DE SALUD INTEGRAL. -;2025-09-16;2025;EN TRAMITE;Ley Provincial;EX-2025-00042234-   -HCDCAT-DPAD;;
8805;Proyecto N° 564;ADHERIR LA PROVINCIA DE CATAMARCA A LA LEY NACIONAL N° 27734 RéGIMEN DE PROMOCIóN DE LA PRODUCCIóN ORGáNICA PARA ECONOMíAS REGIONALES;2025-09-16;2025;EN TRAMITE;Ley Provincial;EX-2025-00042238-   -HCDCAT-DPAD;;
8806;Proyecto N° 565;DECLáRASE DE INTERéS PARLAMENTARIO LAS DESTACADAS ACTUACIONES DE LOS DEPORTISTAS CATAMARQUEñOS QUE OBTUVIERON MEDALLAS EN LOS JUEGOS ARGENTINOS DE ALTO RENDIMIENTO (JADAR) 2025, DISPUTADOS EN LA CIUDAD DE ROSARIO, PROVINCIA DE SANTA FE.;2025-09-16;2025;EN TRAMITE;Declaración;EX-2025-00042304-   -HCDCAT-DPLJC;;
8807;Proyecto N° 566;SOLICITASE AL DIRECTOR GENERAL DE LA ADMINISTRACIóN GENERAL DE ASUNTOS PREVISIONALES (AGAP) QUE, EN EL PLAZO DE 10 (DIEZ) DíAS, INFORME A ESTA CáMARA RESPECTO DEL MECANISMO UTILIZADO PARA LA DETERMINACIóN DEL DENOMINADO HABER TESTIGO SOBRE EL CUAL SE CALCULA LA ASIGNACIóN COMPLEMENTARIA DEL 82% MóVIL.;2025-09-16;2025;EN TRAMITE;Resolución;EX-2025-00042327-   -HCDCAT-DPAP;;
8808;Proyecto N° 567;DECLáRESE DE INTERéS CULTURAL Y PARLAMENTARIO “JORNADAS NACIONALES E INTERNACIONALES DE CAMéLIDOS SUDAMERICANOS”;2025-09-16;2025;EN TRAMITE;Declaración;EX-2025-00042382-   -HCDCAT-DPCM;;
8809;Proyecto N° 568;CREáSE EL CUPO LABORAL PARA JóVENES A PARTIR DE 18 AñOS SIN CUIDADOS PARENTALES QUE EGRESARON DE CENTROS DE CONTENCIóN O AGOTARON SU ADOPTABILIDAD EN DISPOSITIVOS DE CUIDADO PERTENECIENTES A LA SECRETARíA DE FAMILIA QUE DEPENDE DEL MINISTERIO DE DESARROLLO SOCIAL DE LA PROVINCIA.;2025-09-16;2025;EN TRAMITE;Ley Provincial;EX-2025-00042389-   -HCDCAT-DPAD;;
